#  X_0 = X0p674487; Z_0 = Z0p015513
#  Age    M/Msun     logT  logL/Ls   logg    Mv     U-B    B-V    V-R    V-I    J-K    H-K    V-K
#  age(Gyr)= 0.001
   0.0200 0.8591639  3.6729 -0.4199  4.4337  6.187  0.993  1.038  0.563  1.016  0.634  0.093  2.448
   0.0200 0.8671894  3.6768 -0.3978  4.4312  6.100  0.955  1.014  0.545  0.983  0.623  0.091  2.391
   0.0200 0.8748725  3.6808 -0.3760  4.4290  6.020  0.916  0.993  0.531  0.960  0.612  0.089  2.341
   0.0200 0.8829908  3.6846 -0.3537  4.4262  5.942  0.875  0.973  0.519  0.939  0.601  0.088  2.292
   0.0200 0.8907586  3.6885 -0.3317  4.4235  5.865  0.831  0.952  0.508  0.921  0.590  0.086  2.244
   0.0200 0.8979346  3.6925 -0.3100  4.4210  5.791  0.785  0.932  0.499  0.906  0.578  0.084  2.195
   0.0200 0.9055739  3.6963 -0.2877  4.4180  5.718  0.737  0.912  0.490  0.893  0.567  0.082  2.148
   0.0200 0.9131773  3.7002 -0.2654  4.4149  5.646  0.690  0.892  0.482  0.882  0.556  0.080  2.103
   0.0200 0.9205601  3.7041 -0.2433  4.4118  5.576  0.647  0.872  0.474  0.870  0.547  0.079  2.064
   0.0200 0.9277620  3.7080 -0.2211  4.4086  5.509  0.604  0.853  0.467  0.859  0.539  0.077  2.029
   0.0200 0.9349029  3.7119 -0.1988  4.4051  5.443  0.562  0.834  0.461  0.849  0.532  0.076  1.998
   0.0200 0.9420912  3.7158 -0.1763  4.4014  5.379  0.521  0.815  0.455  0.841  0.526  0.075  1.969
   0.0200 0.9491979  3.7196 -0.1537  4.3976  5.317  0.480  0.796  0.450  0.834  0.521  0.073  1.944
   0.0200 0.9562257  3.7235 -0.1310  4.3935  5.251  0.443  0.778  0.444  0.824  0.512  0.072  1.910
   0.0200 0.9632991  3.7273 -0.1080  4.3891  5.183  0.407  0.761  0.437  0.813  0.501  0.071  1.873
   0.0200 0.9703926  3.7312 -0.0847  4.3843  5.114  0.374  0.744  0.430  0.802  0.490  0.069  1.835
   0.0200 0.9774344  3.7350 -0.0613  4.3793  5.045  0.342  0.728  0.422  0.791  0.478  0.068  1.795
   0.0200 0.9843456  3.7388 -0.0378  4.3741  4.975  0.312  0.712  0.415  0.779  0.464  0.067  1.754
   0.0200 0.9912087  3.7426 -0.0140  4.3684  4.906  0.282  0.696  0.407  0.766  0.451  0.065  1.714
   0.0200 0.9982527  3.7463  0.0103  4.3624  4.835  0.251  0.680  0.399  0.752  0.439  0.063  1.675
   0.0200 1.0052273  3.7501  0.0346  4.3561  4.765  0.221  0.664  0.390  0.737  0.427  0.061  1.636
   0.0200 1.0120187  3.7539  0.0591  4.3495  4.695  0.193  0.648  0.382  0.722  0.414  0.058  1.597
   0.0200 1.0190168  3.7576  0.0843  4.3421  4.623  0.165  0.633  0.373  0.706  0.401  0.055  1.558
   0.0200 1.0258881  3.7613  0.1095  4.3347  4.552  0.140  0.618  0.364  0.690  0.390  0.052  1.522
   0.0200 1.0327152  3.7650  0.1347  4.3271  4.482  0.120  0.604  0.355  0.675  0.381  0.051  1.492
   0.0200 1.0398070  3.7686  0.1605  4.3190  4.411  0.103  0.591  0.347  0.661  0.373  0.051  1.465
   0.0200 1.0467604  3.7723  0.1860  4.3111  4.342  0.089  0.578  0.339  0.646  0.366  0.051  1.440
   0.0200 1.0539460  3.7760  0.2114  4.3035  4.274  0.078  0.566  0.332  0.632  0.360  0.051  1.418
   0.0200 1.0613538  3.7797  0.2367  4.2960  4.205  0.068  0.554  0.324  0.618  0.353  0.051  1.392
   0.0200 1.0689143  3.7835  0.2610  4.2898  4.137  0.058  0.541  0.316  0.603  0.343  0.050  1.358
   0.0200 1.0770492  3.7873  0.2845  4.2848  4.070  0.049  0.529  0.309  0.589  0.333  0.049  1.320
   0.0200 1.0856245  3.7912  0.3059  4.2826  4.008  0.041  0.516  0.301  0.574  0.321  0.047  1.279
   0.0200 1.0955538  3.7952  0.3258  4.2827  3.949  0.035  0.504  0.293  0.560  0.309  0.045  1.234
   0.0200 1.1070968  3.7994  0.3410  4.2888  3.903  0.028  0.491  0.285  0.544  0.296  0.043  1.189
   0.0200 1.1224516  3.8038  0.3464  4.3071  3.882  0.019  0.477  0.277  0.527  0.283  0.041  1.143
   0.0200 1.1480927  3.8077  0.3260  4.3526  3.928  0.010  0.465  0.269  0.514  0.271  0.039  1.104
   0.0200 1.1985610  3.8098  0.3117  4.3941  3.961  0.005  0.459  0.265  0.506  0.265  0.038  1.082
   0.0200 1.2173988  3.8127  0.3453  4.3791  3.872  0.001  0.449  0.259  0.495  0.255  0.037  1.050
   0.0200 1.2313793  3.8158  0.3783  4.3632  3.785 -0.001  0.439  0.253  0.484  0.246  0.036  1.019
   0.0200 1.2440817  3.8189  0.4101  4.3484  3.701 -0.003  0.429  0.247  0.473  0.236  0.035  0.986
   0.0200 1.2563320  3.8222  0.4407  4.3352  3.620 -0.003  0.418  0.241  0.462  0.226  0.035  0.952
   0.0200 1.2681720  3.8256  0.4697  4.3239  3.543 -0.002  0.407  0.234  0.450  0.216  0.034  0.916
   0.0200 1.2798585  3.8291  0.4972  4.3145  3.470 -0.000  0.396  0.227  0.439  0.206  0.034  0.880
   0.0200 1.2917480  3.8328  0.5232  4.3071  3.402 -0.001  0.384  0.219  0.425  0.197  0.033  0.847
   0.0200 1.3044082  3.8366  0.5472  4.3024  3.339 -0.003  0.372  0.211  0.410  0.188  0.032  0.816
   0.0200 1.3183691  3.8404  0.5695  4.3002  3.282 -0.004  0.360  0.202  0.394  0.180  0.031  0.786
   0.0200 1.3332637  3.8444  0.5910  4.2994  3.227 -0.007  0.348  0.192  0.377  0.173  0.030  0.759
   0.0200 1.3482123  3.8484  0.6112  4.3000  3.174 -0.003  0.337  0.185  0.365  0.167  0.029  0.730
   0.0200 1.3628821  3.8524  0.6304  4.3017  3.123  0.006  0.327  0.179  0.355  0.162  0.029  0.702
   0.0200 1.3775418  3.8565  0.6492  4.3039  3.073  0.017  0.318  0.173  0.347  0.158  0.030  0.675
   0.0200 1.3922571  3.8605  0.6678  4.3061  3.024  0.033  0.311  0.169  0.341  0.155  0.030  0.648
   0.0200 1.4067832  3.8646  0.6866  4.3081  2.974  0.043  0.301  0.162  0.331  0.151  0.030  0.620
   0.0200 1.4208368  3.8687  0.7050  4.3103  2.925  0.055  0.290  0.154  0.320  0.147  0.030  0.591
   0.0200 1.4346177  3.8728  0.7232  4.3127  2.877  0.066  0.280  0.146  0.308  0.143  0.029  0.562
   0.0200 1.4484014  3.8769  0.7413  4.3151  2.830  0.075  0.269  0.138  0.296  0.138  0.029  0.533
   0.0200 1.4622574  3.8810  0.7595  4.3175  2.786  0.079  0.257  0.132  0.285  0.134  0.028  0.505
   0.0200 1.4761169  3.8851  0.7774  4.3200  2.743  0.080  0.244  0.126  0.273  0.129  0.028  0.479
   0.0200 1.4901109  3.8892  0.7953  4.3227  2.702  0.078  0.231  0.122  0.262  0.124  0.028  0.453
   0.0200 1.5043709  3.8933  0.8133  4.3252  2.661  0.080  0.218  0.115  0.249  0.118  0.028  0.428
   0.0200 1.5188992  3.8974  0.8315  4.3276  2.619  0.081  0.205  0.108  0.236  0.112  0.028  0.404
   0.0200 1.5336711  3.9015  0.8496  4.3300  2.579  0.083  0.192  0.100  0.221  0.105  0.027  0.381
   0.0200 1.5487182  3.9056  0.8678  4.3324  2.539  0.085  0.180  0.093  0.208  0.098  0.027  0.359
   0.0200 1.5640901  3.9097  0.8861  4.3348  2.500  0.086  0.167  0.087  0.196  0.090  0.026  0.336
   0.0200 1.5797788  3.9138  0.9044  4.3372  2.462  0.088  0.154  0.081  0.184  0.083  0.024  0.314
   0.0200 1.5957632  3.9178  0.9228  4.3395  2.424  0.089  0.141  0.075  0.173  0.076  0.023  0.292
   0.0200 1.6120667  3.9219  0.9414  4.3416  2.386  0.088  0.129  0.069  0.162  0.069  0.022  0.271
   0.0200 1.6287228  3.9260  0.9602  4.3435  2.348  0.087  0.118  0.063  0.151  0.064  0.020  0.250
   0.0200 1.6457051  3.9300  0.9791  4.3454  2.309  0.085  0.107  0.057  0.141  0.059  0.019  0.230
   0.0200 1.6629933  3.9341  0.9981  4.3472  2.272  0.081  0.096  0.052  0.131  0.055  0.018  0.210
   0.0200 1.6806170  3.9381  1.0171  4.3490  2.236  0.075  0.086  0.047  0.121  0.052  0.018  0.189
   0.0200 1.6985843  3.9422  1.0362  4.3507  2.200  0.067  0.077  0.043  0.112  0.050  0.019  0.169
   0.0200 1.7169208  3.9462  1.0554  4.3523  2.164  0.060  0.068  0.038  0.103  0.047  0.018  0.151
   0.0200 1.7356712  3.9503  1.0748  4.3538  2.128  0.053  0.059  0.034  0.094  0.044  0.018  0.133
   0.0200 1.7548405  3.9543  1.0943  4.3552  2.093  0.044  0.051  0.029  0.085  0.041  0.017  0.117
   0.0200 1.7744276  3.9583  1.1139  4.3565  2.056  0.038  0.043  0.025  0.077  0.038  0.016  0.103
   0.0200 1.7943930  3.9624  1.1336  4.3577  2.019  0.033  0.036  0.021  0.069  0.034  0.013  0.091
   0.0200 1.8147243  3.9664  1.1535  4.3588  1.982  0.028  0.030  0.017  0.061  0.030  0.011  0.081
   0.0200 1.8354803  3.9704  1.1735  4.3598  1.945  0.023  0.024  0.013  0.053  0.027  0.010  0.070
   0.0200 1.8566672  3.9744  1.1936  4.3607  1.908  0.017  0.018  0.009  0.046  0.025  0.010  0.058
   0.0200 1.8782822  3.9784  1.2138  4.3615  1.871  0.011  0.013  0.006  0.039  0.023  0.010  0.047
   0.0200 1.9003148  3.9824  1.2341  4.3622  1.834  0.004  0.007  0.003  0.033  0.021  0.009  0.035
   0.0200 1.9228172  3.9864  1.2546  4.3628  1.798 -0.004  0.002 -0.000  0.026  0.019  0.009  0.023
   0.0200 1.9458289  3.9903  1.2751  4.3633  1.762 -0.014 -0.002 -0.003  0.020  0.018  0.009  0.011
   0.0200 1.9693063  3.9943  1.2958  4.3637  1.728 -0.026 -0.008 -0.005  0.014  0.016  0.008 -0.001
   0.0200 1.9931984  3.9983  1.3166  4.3641  1.694 -0.039 -0.013 -0.008  0.009  0.013  0.009 -0.013
   0.0200 2.0175005  4.0022  1.3375  4.3643  1.661 -0.053 -0.019 -0.010  0.004  0.011  0.008 -0.025
   0.0200 2.0423067  4.0062  1.3585  4.3643  1.628 -0.068 -0.024 -0.012 -0.001  0.008  0.008 -0.038
   0.0200 2.0676173  4.0101  1.3797  4.3643  1.595 -0.083 -0.030 -0.014 -0.006  0.006  0.007 -0.051
   0.0200 2.0934136  4.0141  1.4010  4.3642  1.564 -0.099 -0.035 -0.017 -0.011  0.003  0.006 -0.064
   0.0200 2.1197080  4.0180  1.4224  4.3640  1.533 -0.116 -0.041 -0.019 -0.015 -0.000  0.005 -0.077
   0.0200 2.1465839  4.0219  1.4439  4.3636  1.502 -0.133 -0.046 -0.021 -0.020 -0.004  0.003 -0.090
   0.0200 2.1739995  4.0259  1.4655  4.3632  1.469 -0.148 -0.051 -0.023 -0.025 -0.006  0.002 -0.102
   0.0200 2.2018775  4.0298  1.4873  4.3626  1.436 -0.163 -0.056 -0.024 -0.029 -0.009  0.002 -0.115
   0.0200 2.2302259  4.0337  1.5091  4.3620  1.403 -0.177 -0.060 -0.026 -0.034 -0.012  0.001 -0.127
   0.0200 2.2591102  4.0376  1.5310  4.3614  1.370 -0.191 -0.064 -0.028 -0.038 -0.014  0.001 -0.138
   0.0200 2.2885328  4.0415  1.5530  4.3606  1.337 -0.204 -0.069 -0.030 -0.042 -0.017  0.000 -0.150
   0.0200 2.3184848  4.0454  1.5750  4.3597  1.303 -0.217 -0.073 -0.032 -0.047 -0.019  0.000 -0.161
   0.0200 2.3489862  4.0493  1.5972  4.3588  1.268 -0.230 -0.077 -0.034 -0.051 -0.021  0.000 -0.172
   0.0200 2.3800024  4.0532  1.6194  4.3578  1.233 -0.242 -0.080 -0.036 -0.055 -0.023  0.001 -0.183
   0.0200 2.4115392  4.0571  1.6417  4.3568  1.197 -0.254 -0.084 -0.038 -0.059 -0.025  0.001 -0.193
   0.0200 2.4436629  4.0609  1.6641  4.3557  1.160 -0.265 -0.087 -0.040 -0.063 -0.027  0.002 -0.204
   0.0200 2.4763923  4.0648  1.6866  4.3545  1.125 -0.277 -0.091 -0.042 -0.067 -0.029  0.002 -0.213
   0.0200 2.5097081  4.0687  1.7091  4.3532  1.091 -0.289 -0.094 -0.043 -0.071 -0.030  0.001 -0.221
   0.0200 2.5436525  4.0725  1.7318  4.3519  1.056 -0.301 -0.098 -0.045 -0.075 -0.032  0.001 -0.229
   0.0200 2.5782109  4.0764  1.7545  4.3505  1.021 -0.314 -0.102 -0.047 -0.079 -0.033 -0.000 -0.237
   0.0200 2.6133674  4.0803  1.7773  4.3490  0.986 -0.326 -0.105 -0.049 -0.083 -0.034 -0.001 -0.244
   0.0200 2.6492237  4.0841  1.8002  4.3474  0.950 -0.337 -0.108 -0.051 -0.086 -0.035 -0.002 -0.251
   0.0200 2.6856929  4.0880  1.8232  4.3457  0.913 -0.347 -0.111 -0.052 -0.089 -0.036 -0.003 -0.258
   0.0200 2.7226124  4.0918  1.8461  4.3441  0.876 -0.357 -0.113 -0.053 -0.092 -0.037 -0.005 -0.265
   0.0200 2.7600340  4.0957  1.8690  4.3425  0.839 -0.367 -0.115 -0.055 -0.095 -0.038 -0.006 -0.272
   0.0200 2.7981978  4.0995  1.8920  4.3408  0.802 -0.377 -0.118 -0.056 -0.098 -0.040 -0.007 -0.280
   0.0200 2.8373326  4.1033  1.9153  4.3389  0.766 -0.388 -0.121 -0.058 -0.101 -0.041 -0.008 -0.287
   0.0200 2.8772109  4.1071  1.9387  4.3369  0.730 -0.399 -0.124 -0.059 -0.104 -0.043 -0.009 -0.296
   0.0200 2.9174799  4.1110  1.9619  4.3350  0.694 -0.410 -0.127 -0.061 -0.107 -0.046 -0.010 -0.304
   0.0200 2.9582470  4.1148  1.9852  4.3331  0.659 -0.421 -0.130 -0.062 -0.110 -0.048 -0.011 -0.313
   0.0200 2.9996695  4.1186  2.0085  4.3311  0.623 -0.431 -0.132 -0.064 -0.113 -0.050 -0.011 -0.321
   0.0200 3.0418646  4.1224  2.0318  4.3291  0.588 -0.442 -0.135 -0.065 -0.115 -0.052 -0.012 -0.329
   0.0200 3.0848664  4.1263  2.0553  4.3270  0.553 -0.453 -0.138 -0.066 -0.118 -0.054 -0.012 -0.337
   0.0200 3.1286247  4.1301  2.0788  4.3248  0.518 -0.464 -0.140 -0.067 -0.121 -0.056 -0.012 -0.345
   0.0200 3.1730726  4.1339  2.1023  4.3227  0.484 -0.474 -0.143 -0.068 -0.123 -0.059 -0.012 -0.353
   0.0200 3.2181216  4.1377  2.1259  4.3205  0.449 -0.485 -0.145 -0.069 -0.126 -0.061 -0.011 -0.361
   0.0200 3.2638973  4.1415  2.1495  4.3182  0.415 -0.496 -0.148 -0.070 -0.128 -0.063 -0.011 -0.369
   0.0200 3.3104424  4.1453  2.1731  4.3160  0.381 -0.507 -0.150 -0.071 -0.130 -0.065 -0.010 -0.377
   0.0200 3.3577505  4.1491  2.1968  4.3137  0.346 -0.517 -0.152 -0.072 -0.133 -0.067 -0.010 -0.384
   0.0200 3.4058210  4.1529  2.2205  4.3113  0.310 -0.526 -0.154 -0.073 -0.135 -0.069 -0.010 -0.392
   0.0200 3.4547712  4.1567  2.2443  4.3088  0.274 -0.535 -0.157 -0.074 -0.138 -0.070 -0.011 -0.399
   0.0200 3.5046161  4.1605  2.2682  4.3063  0.237 -0.543 -0.159 -0.075 -0.140 -0.071 -0.011 -0.406
   0.0200 3.5552553  4.1643  2.2921  4.3038  0.200 -0.552 -0.161 -0.076 -0.143 -0.073 -0.011 -0.413
   0.0200 3.6066539  4.1681  2.3161  4.3012  0.162 -0.560 -0.163 -0.078 -0.145 -0.073 -0.011 -0.420
   0.0200 3.6589178  4.1718  2.3401  4.2986  0.125 -0.567 -0.165 -0.079 -0.148 -0.074 -0.012 -0.427
   0.0200 3.7120274  4.1756  2.3641  4.2959  0.087 -0.574 -0.167 -0.080 -0.150 -0.075 -0.012 -0.433
   0.0200 3.7659178  4.1794  2.3882  4.2933  0.049 -0.582 -0.169 -0.081 -0.152 -0.076 -0.013 -0.442
   0.0200 3.8206907  4.1832  2.4123  4.2905  0.012 -0.590 -0.171 -0.082 -0.155 -0.078 -0.013 -0.450
   0.0200 3.8765204  4.1869  2.4365  4.2877 -0.026 -0.597 -0.173 -0.084 -0.157 -0.080 -0.013 -0.459
   0.0200 3.9333348  4.1907  2.4608  4.2848 -0.064 -0.605 -0.175 -0.085 -0.159 -0.082 -0.014 -0.469
   0.0200 3.9910367  4.1945  2.4851  4.2819 -0.102 -0.612 -0.177 -0.086 -0.161 -0.084 -0.014 -0.478
   0.0200 4.0496943  4.1982  2.5094  4.2789 -0.140 -0.619 -0.179 -0.087 -0.164 -0.086 -0.015 -0.488
   0.0200 4.1093978  4.2020  2.5339  4.2758 -0.178 -0.625 -0.181 -0.088 -0.166 -0.089 -0.015 -0.499
   0.0200 4.1701421  4.2057  2.5584  4.2726 -0.217 -0.632 -0.183 -0.089 -0.168 -0.091 -0.016 -0.509
   0.0200 4.2320230  4.2095  2.5830  4.2694 -0.256 -0.639 -0.185 -0.090 -0.170 -0.093 -0.016 -0.517
   0.0200 4.2952399  4.2132  2.6078  4.2660 -0.295 -0.646 -0.187 -0.091 -0.172 -0.095 -0.017 -0.525
   0.0200 4.3595773  4.2169  2.6326  4.2625 -0.335 -0.653 -0.188 -0.092 -0.174 -0.096 -0.017 -0.533
   0.0200 4.4247307  4.2206  2.6575  4.2590 -0.375 -0.659 -0.190 -0.093 -0.176 -0.098 -0.018 -0.541
   0.0200 4.4908523  4.2244  2.6823  4.2555 -0.414 -0.666 -0.192 -0.094 -0.178 -0.100 -0.019 -0.548
   0.0200 4.5581287  4.2281  2.7073  4.2519 -0.454 -0.673 -0.193 -0.095 -0.180 -0.102 -0.020 -0.556
   0.0200 4.6267453  4.2318  2.7324  4.2481 -0.495 -0.679 -0.195 -0.096 -0.182 -0.103 -0.021 -0.562
   0.0200 4.6969350  4.2355  2.7577  4.2441 -0.537 -0.685 -0.197 -0.097 -0.184 -0.105 -0.021 -0.568
   0.0200 4.7684306  4.2392  2.7831  4.2400 -0.579 -0.691 -0.198 -0.098 -0.186 -0.106 -0.022 -0.574
   0.0200 4.8409844  4.2429  2.8086  4.2358 -0.621 -0.697 -0.200 -0.098 -0.188 -0.107 -0.022 -0.578
   0.0200 4.9148493  4.2465  2.8341  4.2316 -0.663 -0.703 -0.202 -0.099 -0.189 -0.109 -0.023 -0.583
 
#  age(Gyr)= 0.040
   0.0400 0.1602039  3.5045 -2.0228  4.6333 12.336  1.406  1.571  1.309  2.794  0.868  0.254  5.257
   0.0400 0.1704885  3.5068 -1.9847  4.6315 12.199  1.391  1.553  1.294  2.764  0.866  0.248  5.209
   0.0400 0.1816671  3.5090 -1.9460  4.6295 12.067  1.376  1.535  1.282  2.737  0.865  0.242  5.169
   0.0400 0.1935540  3.5115 -1.9086  4.6292 11.938  1.359  1.516  1.269  2.710  0.863  0.234  5.128
   0.0400 0.2058433  3.5138 -1.8706  4.6276 11.810  1.343  1.498  1.258  2.684  0.862  0.227  5.091
   0.0400 0.2188478  3.5163 -1.8334  4.6268 11.685  1.326  1.479  1.247  2.658  0.861  0.219  5.054
   0.0400 0.2327097  3.5188 -1.7962  4.6263 11.563  1.309  1.460  1.236  2.633  0.859  0.210  5.020
   0.0400 0.2470643  3.5214 -1.7596  4.6259 11.444  1.291  1.441  1.227  2.609  0.858  0.201  4.988
   0.0400 0.2621149  3.5239 -1.7229  4.6252 11.327  1.273  1.422  1.218  2.587  0.858  0.192  4.959
   0.0400 0.2779259  3.5267 -1.6875  4.6261 11.188  1.254  1.410  1.203  2.549  0.856  0.185  4.897
   0.0400 0.2946354  3.5294 -1.6521  4.6270 11.025  1.235  1.406  1.180  2.497  0.854  0.183  4.805
   0.0400 0.3115041  3.5321 -1.6165  4.6264 10.855  1.217  1.405  1.156  2.441  0.852  0.182  4.704
   0.0400 0.3293745  3.5349 -1.5815  4.6268 10.674  1.197  1.409  1.128  2.378  0.850  0.182  4.587
   0.0400 0.3470326  3.5378 -1.5473  4.6268 10.482  1.177  1.417  1.098  2.307  0.847  0.184  4.453
   0.0400 0.3653433  3.5407 -1.5130  4.6264 10.280  1.157  1.430  1.064  2.231  0.845  0.188  4.307
   0.0400 0.3835000  3.5436 -1.4795  4.6258 10.066  1.137  1.448  1.027  2.145  0.842  0.193  4.141
   0.0400 0.4011850  3.5467 -1.4467  4.6247  9.898  1.128  1.452  1.002  2.085  0.840  0.194  4.034
   0.0400 0.4188871  3.5497 -1.4141  4.6232  9.748  1.125  1.453  0.982  2.035  0.838  0.193  3.949
   0.0400 0.4363388  3.5529 -1.3822  4.6216  9.607  1.127  1.452  0.964  1.989  0.836  0.191  3.874
   0.0400 0.4532210  3.5561 -1.3508  4.6194  9.476  1.133  1.450  0.949  1.948  0.834  0.188  3.811
   0.0400 0.4697249  3.5593 -1.3199  4.6169  9.356  1.145  1.446  0.936  1.913  0.833  0.185  3.760
   0.0400 0.4858394  3.5626 -1.2893  4.6140  9.248  1.162  1.440  0.927  1.884  0.832  0.181  3.724
   0.0400 0.5010723  3.5659 -1.2594  4.6109  9.153  1.186  1.433  0.921  1.860  0.830  0.177  3.702
   0.0400 0.5148429  3.5693 -1.2308  4.6078  9.073  1.217  1.424  0.919  1.844  0.829  0.171  3.696
   0.0400 0.5287517  3.5728 -1.2021  4.6044  9.007  1.254  1.413  0.921  1.836  0.829  0.164  3.708
   0.0400 0.5424675  3.5762 -1.1733  4.6004  8.916  1.277  1.404  0.916  1.816  0.827  0.159  3.685
   0.0400 0.5548693  3.5797 -1.1456  4.5966  8.806  1.288  1.396  0.907  1.786  0.824  0.155  3.631
   0.0400 0.5668673  3.5832 -1.1183  4.5927  8.696  1.298  1.388  0.897  1.757  0.820  0.151  3.576
   0.0400 0.5784218  3.5868 -1.0911  4.5885  8.587  1.307  1.380  0.888  1.729  0.817  0.146  3.518
   0.0400 0.5893211  3.5904 -1.0643  4.5841  8.478  1.315  1.370  0.879  1.702  0.812  0.142  3.459
   0.0400 0.5998771  3.5940 -1.0378  4.5798  8.369  1.321  1.361  0.871  1.676  0.808  0.137  3.397
   0.0400 0.6104293  3.5976 -1.0110  4.5750  8.260  1.326  1.350  0.863  1.651  0.803  0.132  3.334
   0.0400 0.6202873  3.6012 -0.9847  4.5701  8.151  1.330  1.339  0.855  1.627  0.797  0.128  3.269
   0.0400 0.6290029  3.6049 -0.9596  4.5658  8.049  1.331  1.327  0.844  1.596  0.791  0.123  3.214
   0.0400 0.6369936  3.6086 -0.9351  4.5618  7.952  1.328  1.314  0.829  1.562  0.784  0.120  3.164
   0.0400 0.6443781  3.6124 -0.9111  4.5579  7.857  1.324  1.301  0.814  1.525  0.776  0.116  3.117
   0.0400 0.6512523  3.6162 -0.8878  4.5545  7.765  1.316  1.287  0.797  1.488  0.768  0.113  3.072
   0.0400 0.6576522  3.6201 -0.8652  4.5516  7.676  1.306  1.272  0.779  1.448  0.758  0.110  3.030
   0.0400 0.6636612  3.6240 -0.8432  4.5491  7.591  1.293  1.257  0.760  1.407  0.748  0.107  2.990
   0.0400 0.6692888  3.6279 -0.8216  4.5469  7.509  1.277  1.240  0.739  1.363  0.737  0.104  2.953
   0.0400 0.6747219  3.6319 -0.8005  4.5451  7.427  1.261  1.225  0.723  1.328  0.728  0.102  2.912
   0.0400 0.6802423  3.6358 -0.7795  4.5434  7.346  1.245  1.209  0.708  1.296  0.720  0.101  2.871
   0.0400 0.6857378  3.6398 -0.7589  4.5421  7.267  1.226  1.193  0.694  1.266  0.712  0.100  2.831
   0.0400 0.6910684  3.6438 -0.7385  4.5410  7.190  1.205  1.177  0.680  1.237  0.705  0.099  2.792
   0.0400 0.6963651  3.6477 -0.7180  4.5399  7.114  1.183  1.161  0.668  1.210  0.697  0.099  2.754
   0.0400 0.7016551  3.6517 -0.6977  4.5388  7.041  1.158  1.144  0.656  1.185  0.691  0.099  2.717
   0.0400 0.7067695  3.6557 -0.6777  4.5380  6.964  1.131  1.126  0.641  1.157  0.682  0.098  2.675
   0.0400 0.7117357  3.6598 -0.6580  4.5373  6.886  1.102  1.106  0.625  1.126  0.673  0.097  2.626
   0.0400 0.7167344  3.6638 -0.6383  4.5368  6.806  1.070  1.085  0.608  1.095  0.662  0.096  2.575
   0.0400 0.7219169  3.6678 -0.6185  4.5361  6.726  1.037  1.063  0.591  1.063  0.652  0.095  2.522
   0.0400 0.7272904  3.6718 -0.5983  4.5351  6.644  1.001  1.040  0.573  1.030  0.641  0.093  2.467
   0.0400 0.7324459  3.6758 -0.5784  4.5343  6.562  0.962  1.015  0.554  0.998  0.629  0.091  2.409
   0.0400 0.7372924  3.6798 -0.5593  4.5343  6.487  0.922  0.993  0.539  0.971  0.618  0.090  2.355
   0.0400 0.7416808  3.6839 -0.5412  4.5351  6.418  0.880  0.971  0.526  0.949  0.606  0.088  2.304
   0.0400 0.7454863  3.6881 -0.5242  4.5369  6.353  0.834  0.950  0.515  0.930  0.594  0.086  2.253
   0.0400 0.7490528  3.6922 -0.5077  4.5391  6.291  0.786  0.928  0.504  0.913  0.582  0.084  2.203
   0.0400 0.7527538  3.6964 -0.4911  4.5413  6.230  0.736  0.907  0.495  0.900  0.570  0.082  2.153
   0.0400 0.7568291  3.7005 -0.4740  4.5430  6.171  0.687  0.886  0.486  0.888  0.559  0.080  2.106
   0.0400 0.7616012  3.7046 -0.4557  4.5438  6.110  0.643  0.866  0.478  0.874  0.550  0.079  2.067
   0.0400 0.7669912  3.7086 -0.4362  4.5435  6.049  0.600  0.846  0.470  0.862  0.541  0.077  2.030
   0.0400 0.7727654  3.7126 -0.4162  4.5427  5.988  0.558  0.827  0.463  0.851  0.534  0.076  1.997
   0.0400 0.7788041  3.7166 -0.3962  4.5421  5.930  0.517  0.809  0.456  0.842  0.527  0.074  1.967
   0.0400 0.7851158  3.7207 -0.3767  4.5423  5.874  0.476  0.790  0.451  0.833  0.520  0.073  1.939
   0.0400 0.7919605  3.7247 -0.3577  4.5433  5.815  0.438  0.772  0.443  0.822  0.509  0.071  1.901
   0.0400 0.7997306  3.7287 -0.3385  4.5444  5.756  0.402  0.755  0.435  0.810  0.498  0.070  1.861
   0.0400 0.8088447  3.7328 -0.3203  4.5475  5.699  0.366  0.737  0.428  0.798  0.485  0.068  1.819
   0.0400 0.8209589  3.7370 -0.3051  4.5556  5.649  0.332  0.720  0.420  0.785  0.471  0.067  1.775
   0.0400 0.8389289  3.7413 -0.2927  4.5698  5.606  0.298  0.702  0.411  0.772  0.456  0.065  1.729
   0.0400 0.8630826  3.7455 -0.2775  4.5837  5.558  0.264  0.684  0.402  0.757  0.443  0.063  1.686
   0.0400 0.8855068  3.7494 -0.2545  4.5871  5.490  0.233  0.668  0.394  0.742  0.430  0.060  1.646
   0.0400 0.9036595  3.7529 -0.2275  4.5832  5.414  0.205  0.653  0.385  0.727  0.418  0.057  1.609
   0.0400 0.9196651  3.7564 -0.1993  4.5765  5.335  0.177  0.639  0.377  0.712  0.407  0.055  1.573
   0.0400 0.9338047  3.7598 -0.1701  4.5676  5.254  0.151  0.625  0.368  0.697  0.395  0.052  1.537
   0.0400 0.9470523  3.7632 -0.1407  4.5578  5.174  0.131  0.612  0.360  0.683  0.386  0.050  1.509
