#  X_0 = X0p602357; Z_0 = Z0p027643
#  Age    M/Msun     logT  logL/Ls   logg    Mv     U-B    B-V    V-R    V-I    J-K    H-K    V-K
#  age(Gyr)= 0.001
   0.0100 0.9950990  3.6736 -0.2443  4.3247  5.800  1.101  1.123  0.600  1.108  0.675  0.104  2.484
   0.0100 1.0108852  3.6774 -0.2196  4.3221  5.713  1.065  1.103  0.588  1.084  0.663  0.101  2.435
   0.0100 1.0262993  3.6813 -0.1949  4.3192  5.628  1.027  1.084  0.576  1.061  0.650  0.099  2.386
   0.0100 1.0416298  3.6851 -0.1699  4.3159  5.543  0.987  1.065  0.564  1.038  0.637  0.098  2.339
   0.0100 1.0567970  3.6889 -0.1448  4.3123  5.458  0.948  1.046  0.553  1.016  0.624  0.096  2.294
   0.0100 1.0715560  3.6927 -0.1197  4.3084  5.375  0.909  1.027  0.542  0.995  0.612  0.094  2.249
   0.0100 1.0860060  3.6964 -0.0946  4.3042  5.291  0.869  1.007  0.531  0.975  0.599  0.092  2.205
   0.0100 1.1004005  3.7002 -0.0692  4.2996  5.208  0.829  0.989  0.520  0.956  0.587  0.090  2.161
   0.0100 1.1146598  3.7040 -0.0436  4.2946  5.126  0.789  0.970  0.509  0.937  0.575  0.088  2.118
   0.0100 1.1285901  3.7077 -0.0178  4.2893  5.045  0.750  0.952  0.499  0.919  0.562  0.086  2.076
   0.0100 1.1422097  3.7115  0.0082  4.2834  4.963  0.712  0.933  0.489  0.900  0.550  0.085  2.035
   0.0100 1.1557448  3.7152  0.0345  4.2770  4.881  0.675  0.914  0.479  0.883  0.539  0.083  1.995
   0.0100 1.1691636  3.7189  0.0611  4.2702  4.799  0.639  0.896  0.470  0.866  0.527  0.081  1.955
   0.0100 1.1822868  3.7225  0.0880  4.2628  4.717  0.604  0.878  0.460  0.850  0.516  0.079  1.916
   0.0100 1.1950396  3.7262  0.1151  4.2550  4.636  0.570  0.861  0.450  0.834  0.505  0.078  1.878
   0.0100 1.2074848  3.7298  0.1425  4.2466  4.554  0.538  0.843  0.441  0.819  0.494  0.076  1.841
   0.0100 1.2198934  3.7334  0.1705  4.2374  4.472  0.507  0.826  0.433  0.803  0.484  0.075  1.805
   0.0100 1.2320490  3.7370  0.1988  4.2277  4.390  0.477  0.809  0.425  0.789  0.474  0.073  1.769
   0.0100 1.2436863  3.7405  0.2273  4.2174  4.308  0.449  0.792  0.416  0.774  0.463  0.072  1.734
   0.0100 1.2552348  3.7440  0.2567  4.2059  4.224  0.423  0.775  0.408  0.761  0.453  0.070  1.701
   0.0100 1.2665832  3.7474  0.2863  4.1940  4.140  0.398  0.759  0.399  0.747  0.444  0.068  1.668
   0.0100 1.2773137  3.7509  0.3161  4.1816  4.056  0.374  0.743  0.391  0.734  0.434  0.067  1.635
   0.0100 1.2878721  3.7542  0.3466  4.1682  3.971  0.352  0.728  0.384  0.721  0.424  0.066  1.603
   0.0100 1.2982869  3.7576  0.3775  4.1542  3.886  0.331  0.713  0.376  0.708  0.415  0.065  1.572
   0.0100 1.3082219  3.7609  0.4086  4.1397  3.800  0.311  0.698  0.369  0.696  0.406  0.063  1.542
   0.0100 1.3177427  3.7642  0.4401  4.1244  3.714  0.292  0.683  0.362  0.684  0.398  0.062  1.512
   0.0100 1.3271832  3.7674  0.4721  4.1085  3.627  0.274  0.668  0.355  0.672  0.389  0.060  1.482
   0.0100 1.3360710  3.7707  0.5036  4.0930  3.541  0.257  0.653  0.348  0.660  0.381  0.059  1.452
   0.0100 1.3448093  3.7739  0.5353  4.0771  3.455  0.241  0.638  0.341  0.648  0.372  0.058  1.423
   0.0100 1.3535587  3.7772  0.5670  4.0613  3.370  0.225  0.623  0.334  0.636  0.363  0.057  1.393
   0.0100 1.3618261  3.7806  0.5977  4.0466  3.287  0.211  0.608  0.327  0.624  0.354  0.055  1.363
   0.0100 1.3701997  3.7839  0.6283  4.0322  3.204  0.197  0.593  0.320  0.612  0.345  0.054  1.334
   0.0100 1.3784328  3.7873  0.6583  4.0185  3.124  0.185  0.578  0.313  0.599  0.336  0.052  1.303
   0.0100 1.3863665  3.7909  0.6869  4.0065  3.047  0.173  0.563  0.306  0.587  0.327  0.051  1.272
   0.0100 1.3944178  3.7944  0.7156  3.9944  2.970  0.163  0.547  0.299  0.574  0.317  0.049  1.241
   0.0100 1.4020618  3.7981  0.7426  3.9845  2.897  0.152  0.531  0.292  0.561  0.308  0.047  1.209
   0.0100 1.4092164  3.8019  0.7676  3.9769  2.829  0.143  0.514  0.284  0.547  0.298  0.046  1.176
   0.0100 1.4165744  3.8057  0.7925  3.9694  2.762  0.135  0.498  0.277  0.533  0.288  0.044  1.143
   0.0100 1.4235329  3.8096  0.8155  3.9642  2.699  0.130  0.481  0.269  0.518  0.279  0.042  1.110
   0.0100 1.4304405  3.8135  0.8380  3.9597  2.638  0.125  0.465  0.262  0.504  0.269  0.041  1.076
   0.0100 1.4370669  3.8176  0.8587  3.9572  2.582  0.121  0.448  0.254  0.488  0.259  0.039  1.041
   0.0100 1.4433521  3.8217  0.8775  3.9568  2.530  0.118  0.432  0.246  0.473  0.249  0.037  1.006
   0.0100 1.4495573  3.8259  0.8950  3.9580  2.482  0.117  0.415  0.237  0.457  0.239  0.036  0.971
   0.0100 1.4554473  3.8302  0.9103  3.9615  2.440  0.116  0.398  0.229  0.440  0.229  0.034  0.935
   0.0100 1.4612301  3.8346  0.9238  3.9672  2.402  0.117  0.381  0.220  0.423  0.220  0.032  0.899
   0.0100 1.4669590  3.8390  0.9349  3.9753  2.371  0.118  0.365  0.211  0.407  0.210  0.030  0.863
   0.0100 1.4725695  3.8434  0.9431  3.9867  2.347  0.119  0.349  0.203  0.391  0.201  0.029  0.828
   0.0100 1.4786992  3.8480  0.9484  4.0013  2.332  0.121  0.334  0.195  0.376  0.193  0.028  0.796
   0.0100 1.4858684  3.8525  0.9487  4.0213  2.329  0.123  0.319  0.187  0.361  0.184  0.027  0.763
   0.0100 1.4964731  3.8569  0.9372  4.0533  2.357  0.124  0.306  0.179  0.346  0.177  0.025  0.733
   0.0100 1.5133256  3.8583  0.8969  4.1040  2.459  0.125  0.304  0.178  0.343  0.175  0.025  0.726
   0.0100 1.5282123  3.8564  0.8557  4.1421  2.564  0.126  0.311  0.182  0.351  0.179  0.026  0.743
   0.0100 1.5540149  3.8542  0.8164  4.1796  2.665  0.126  0.320  0.188  0.360  0.184  0.027  0.763
   0.0100 1.5770913  3.8582  0.8364  4.1823  2.613  0.127  0.307  0.180  0.346  0.176  0.025  0.733
   0.0100 1.5872617  3.8622  0.8581  4.1794  2.557  0.127  0.294  0.172  0.332  0.169  0.024  0.703
   0.0100 1.5954876  3.8662  0.8790  4.1768  2.503  0.127  0.280  0.165  0.317  0.161  0.023  0.672
   0.0100 1.6025711  3.8703  0.8987  4.1755  2.453  0.125  0.264  0.156  0.301  0.152  0.022  0.639
   0.0100 1.6090026  3.8745  0.9175  4.1750  2.404  0.122  0.248  0.147  0.286  0.143  0.020  0.603
   0.0100 1.6149934  3.8787  0.9355  4.1753  2.358  0.119  0.231  0.137  0.269  0.134  0.019  0.568
   0.0100 1.6206329  3.8829  0.9530  4.1761  2.315  0.117  0.215  0.128  0.251  0.125  0.017  0.532
   0.0100 1.6259966  3.8871  0.9699  4.1775  2.273  0.117  0.199  0.120  0.233  0.116  0.016  0.495
   0.0100 1.6311255  3.8913  0.9864  4.1794  2.233  0.114  0.183  0.111  0.216  0.107  0.015  0.460
   0.0100 1.6360882  3.8956  1.0024  4.1817  2.195  0.109  0.169  0.103  0.200  0.099  0.014  0.426
   0.0100 1.6409549  3.8998  1.0179  4.1845  2.158  0.101  0.156  0.095  0.186  0.091  0.013  0.393
   0.0100 1.6458353  3.9041  1.0331  4.1879  2.124  0.093  0.143  0.088  0.171  0.084  0.012  0.362
   0.0100 1.6508447  3.9084  1.0477  4.1918  2.092  0.085  0.130  0.081  0.157  0.077  0.011  0.331
   0.0100 1.6560708  3.9128  1.0617  4.1965  2.062  0.076  0.117  0.074  0.142  0.069  0.009  0.301
   0.0100 1.6617315  3.9171  1.0748  4.2022  2.035  0.067  0.106  0.068  0.129  0.063  0.008  0.274
   0.0100 1.6678500  3.9215  1.0871  4.2091  2.011  0.058  0.095  0.062  0.116  0.056  0.007  0.248
   0.0100 1.6743306  3.9259  1.0986  4.2168  1.990  0.049  0.085  0.057  0.106  0.051  0.006  0.224
   0.0100 1.6815528  3.9303  1.1091  4.2259  1.972  0.041  0.077  0.052  0.097  0.046  0.006  0.203
   0.0100 1.6900089  3.9348  1.1181  4.2369  1.958  0.032  0.069  0.048  0.088  0.041  0.006  0.183
   0.0100 1.7006050  3.9393  1.1252  4.2505  1.951  0.024  0.061  0.044  0.079  0.036  0.005  0.164
   0.0100 1.7158328  3.9438  1.1291  4.2686  1.952  0.016  0.053  0.041  0.070  0.032  0.005  0.145
   0.0100 1.7421238  3.9483  1.1316  4.2908  1.958  0.008  0.045  0.037  0.061  0.027  0.004  0.127
   0.0100 1.7692746  3.9527  1.1452  4.3013  1.937  0.000  0.038  0.034  0.051  0.023  0.003  0.109
   0.0100 1.7923881  3.9569  1.1632  4.3057  1.905 -0.008  0.031  0.030  0.042  0.019  0.002  0.093
   0.0100 1.8136659  3.9610  1.1825  4.3079  1.870 -0.015  0.024  0.028  0.035  0.016  0.001  0.078
   0.0100 1.8346894  3.9651  1.2025  4.3093  1.833 -0.022  0.018  0.025  0.027  0.013  0.000  0.065
   0.0100 1.8558600  3.9691  1.2227  4.3104  1.796 -0.029  0.012  0.022  0.020  0.009 -0.000  0.052
   0.0100 1.8773191  3.9732  1.2429  4.3115  1.760 -0.036  0.007  0.020  0.013  0.006 -0.001  0.039
   0.0100 1.8992691  3.9773  1.2632  4.3125  1.724 -0.042  0.001  0.018  0.006  0.004 -0.001  0.028
   0.0100 1.9216840  3.9814  1.2835  4.3135  1.687 -0.048 -0.004  0.015  0.000  0.001 -0.001  0.017
   0.0100 1.9445649  3.9854  1.3040  4.3144  1.651 -0.054 -0.009  0.013 -0.005 -0.002 -0.001  0.006
   0.0100 1.9679266  3.9895  1.3247  4.3152  1.614 -0.061 -0.014  0.011 -0.011 -0.004 -0.001 -0.004
   0.0100 1.9917045  3.9935  1.3455  4.3158  1.578 -0.068 -0.019  0.008 -0.016 -0.006 -0.001 -0.014
   0.0100 2.0159013  3.9975  1.3665  4.3162  1.542 -0.076 -0.024  0.006 -0.022 -0.009 -0.002 -0.024
   0.0100 2.0405828  4.0016  1.3876  4.3165  1.506 -0.084 -0.029  0.004 -0.028 -0.011 -0.002 -0.033
   0.0100 2.0657172  4.0056  1.4088  4.3167  1.470 -0.093 -0.033  0.002 -0.033 -0.013 -0.002 -0.042
   0.0100 2.0912856  4.0096  1.4301  4.3168  1.434 -0.102 -0.037  0.000 -0.038 -0.015 -0.002 -0.052
   0.0100 2.1172989  4.0136  1.4515  4.3168  1.397 -0.113 -0.042 -0.002 -0.043 -0.017 -0.003 -0.060
   0.0100 2.1438232  4.0176  1.4730  4.3168  1.361 -0.124 -0.045 -0.004 -0.048 -0.019 -0.003 -0.069
   0.0100 2.1708325  4.0216  1.4946  4.3166  1.325 -0.137 -0.049 -0.006 -0.053 -0.021 -0.003 -0.078
   0.0100 2.1982876  4.0256  1.5162  4.3164  1.290 -0.151 -0.053 -0.007 -0.058 -0.023 -0.004 -0.087
   0.0100 2.2262068  4.0296  1.5380  4.3161  1.254 -0.166 -0.056 -0.009 -0.063 -0.025 -0.005 -0.095
   0.0100 2.2546461  4.0336  1.5598  4.3158  1.218 -0.181 -0.059 -0.011 -0.068 -0.027 -0.005 -0.104
   0.0100 2.2835878  4.0376  1.5817  4.3153  1.183 -0.193 -0.063 -0.013 -0.073 -0.029 -0.006 -0.112
   0.0100 2.3130003  4.0416  1.6037  4.3148  1.148 -0.205 -0.066 -0.014 -0.077 -0.031 -0.006 -0.120
   0.0100 2.3429335  4.0456  1.6258  4.3142  1.113 -0.217 -0.070 -0.016 -0.082 -0.032 -0.006 -0.128
   0.0100 2.3733849  4.0495  1.6479  4.3136  1.079 -0.228 -0.073 -0.018 -0.086 -0.034 -0.007 -0.136
   0.0100 2.4043304  4.0535  1.6701  4.3129  1.044 -0.239 -0.076 -0.019 -0.090 -0.036 -0.007 -0.144
   0.0100 2.4358099  4.0575  1.6924  4.3122  1.010 -0.249 -0.080 -0.021 -0.095 -0.038 -0.007 -0.152
   0.0100 2.4678455  4.0614  1.7147  4.3114  0.976 -0.259 -0.083 -0.022 -0.099 -0.040 -0.007 -0.160
   0.0100 2.5004275  4.0654  1.7371  4.3105  0.943 -0.267 -0.086 -0.024 -0.103 -0.042 -0.008 -0.168
   0.0100 2.5335999  4.0693  1.7596  4.3095  0.910 -0.276 -0.089 -0.025 -0.107 -0.044 -0.008 -0.175
   0.0100 2.5673807  4.0733  1.7822  4.3085  0.877 -0.283 -0.092 -0.027 -0.111 -0.046 -0.008 -0.183
   0.0100 2.6016972  4.0772  1.8048  4.3074  0.844 -0.289 -0.095 -0.028 -0.114 -0.048 -0.008 -0.191
   0.0100 2.6365308  4.0812  1.8275  4.3063  0.812 -0.294 -0.098 -0.029 -0.118 -0.050 -0.008 -0.198
   0.0100 2.6719481  4.0851  1.8502  4.3052  0.780 -0.302 -0.101 -0.031 -0.122 -0.051 -0.008 -0.206
   0.0100 2.7079674  4.0891  1.8729  4.3040  0.748 -0.311 -0.104 -0.032 -0.126 -0.053 -0.008 -0.214
   0.0100 2.7445596  4.0930  1.8957  4.3028  0.716 -0.321 -0.107 -0.034 -0.130 -0.055 -0.009 -0.222
   0.0100 2.7817671  4.0969  1.9186  4.3015  0.684 -0.331 -0.110 -0.035 -0.133 -0.057 -0.009 -0.229
   0.0100 2.8197014  4.1009  1.9415  4.3002  0.653 -0.341 -0.113 -0.036 -0.137 -0.059 -0.009 -0.237
   0.0100 2.8583860  4.1048  1.9645  4.2987  0.621 -0.351 -0.116 -0.038 -0.140 -0.061 -0.009 -0.244
   0.0100 2.8976096  4.1087  1.9876  4.2973  0.590 -0.361 -0.119 -0.039 -0.144 -0.062 -0.010 -0.252
   0.0100 2.9373921  4.1126  2.0107  4.2958  0.559 -0.372 -0.122 -0.041 -0.148 -0.064 -0.010 -0.260
   0.0100 2.9779291  4.1165  2.0338  4.2943  0.529 -0.384 -0.125 -0.042 -0.151 -0.066 -0.010 -0.267
   0.0100 3.0191780  4.1205  2.0570  4.2927  0.498 -0.396 -0.128 -0.044 -0.155 -0.068 -0.011 -0.275
   0.0100 3.0611705  4.1244  2.0803  4.2910  0.468 -0.408 -0.131 -0.045 -0.158 -0.069 -0.011 -0.282
   0.0100 3.1038603  4.1283  2.1036  4.2893  0.438 -0.421 -0.134 -0.047 -0.161 -0.071 -0.011 -0.290
   0.0100 3.1471830  4.1322  2.1270  4.2876  0.408 -0.435 -0.137 -0.048 -0.165 -0.072 -0.012 -0.297
   0.0100 3.1910818  4.1361  2.1503  4.2859  0.379 -0.447 -0.139 -0.050 -0.168 -0.074 -0.012 -0.305
   0.0100 3.2355066  4.1400  2.1736  4.2842  0.350 -0.458 -0.142 -0.051 -0.172 -0.076 -0.012 -0.313
   0.0100 3.2805155  4.1439  2.1969  4.2826  0.323 -0.469 -0.145 -0.053 -0.176 -0.078 -0.013 -0.321
   0.0100 3.3262441  4.1478  2.2202  4.2810  0.296 -0.480 -0.148 -0.054 -0.180 -0.080 -0.013 -0.329
   0.0100 3.3728436  4.1517  2.2435  4.2792  0.269 -0.490 -0.151 -0.056 -0.184 -0.082 -0.013 -0.338
   0.0100 3.4204830  4.1556  2.2671  4.2773  0.242 -0.501 -0.154 -0.057 -0.188 -0.084 -0.014 -0.346
   0.0100 3.4693075  4.1595  2.2908  4.2753  0.215 -0.511 -0.156 -0.058 -0.192 -0.085 -0.014 -0.355
   0.0100 3.5191333  4.1633  2.3147  4.2731  0.189 -0.521 -0.159 -0.060 -0.196 -0.087 -0.014 -0.363
   0.0100 3.5697050  4.1672  2.3385  4.2710  0.163 -0.530 -0.162 -0.061 -0.200 -0.089 -0.014 -0.372
   0.0100 3.6207636  4.1711  2.3623  4.2689  0.138 -0.540 -0.165 -0.062 -0.205 -0.092 -0.015 -0.381
   0.0100 3.6724608  4.1750  2.3860  4.2668  0.113 -0.549 -0.167 -0.064 -0.209 -0.094 -0.015 -0.390
   0.0100 3.7249139  4.1789  2.4097  4.2648  0.089 -0.558 -0.170 -0.065 -0.214 -0.096 -0.015 -0.399
   0.0100 3.7781920  4.1827  2.4335  4.2627  0.063 -0.567 -0.173 -0.066 -0.218 -0.098 -0.015 -0.408
   0.0100 3.8323762  4.1866  2.4573  4.2606  0.035 -0.577 -0.175 -0.068 -0.222 -0.100 -0.016 -0.417
   0.0100 3.8875362  4.1905  2.4811  4.2585  0.007 -0.587 -0.178 -0.069 -0.226 -0.102 -0.016 -0.426
   0.0100 3.9436079  4.1944  2.5050  4.2563 -0.021 -0.596 -0.181 -0.070 -0.229 -0.104 -0.016 -0.435
   0.0100 4.0005340  4.1982  2.5289  4.2541 -0.050 -0.606 -0.184 -0.072 -0.233 -0.106 -0.016 -0.443
   0.0100 4.0583814  4.2021  2.5528  4.2519 -0.080 -0.615 -0.186 -0.073 -0.237 -0.108 -0.017 -0.452
   0.0100 4.1172756  4.2060  2.5768  4.2496 -0.111 -0.625 -0.189 -0.074 -0.241 -0.110 -0.017 -0.461
   0.0100 4.1772666  4.2098  2.6009  4.2472 -0.142 -0.634 -0.192 -0.076 -0.244 -0.112 -0.018 -0.470
   0.0100 4.2384544  4.2137  2.6251  4.2448 -0.175 -0.643 -0.195 -0.077 -0.247 -0.114 -0.018 -0.479
   0.0100 4.3009515  4.2175  2.6494  4.2422 -0.210 -0.653 -0.197 -0.078 -0.250 -0.116 -0.018 -0.487
   0.0100 4.3644077  4.2213  2.6738  4.2396 -0.245 -0.662 -0.200 -0.080 -0.254 -0.118 -0.019 -0.496
   0.0100 4.4286643  4.2252  2.6981  4.2369 -0.280 -0.671 -0.203 -0.081 -0.257 -0.120 -0.019 -0.504
   0.0100 4.4943824  4.2290  2.7228  4.2339 -0.318 -0.680 -0.205 -0.082 -0.260 -0.122 -0.020 -0.512
   0.0100 4.5604381  4.2329  2.7471  4.2314 -0.354 -0.688 -0.208 -0.083 -0.263 -0.124 -0.020 -0.520
   0.0100 4.6259619  4.2368  2.7702  4.2301 -0.388 -0.696 -0.210 -0.085 -0.266 -0.125 -0.020 -0.528
   0.0100 4.6893460  4.2408  2.7911  4.2313 -0.417 -0.705 -0.213 -0.086 -0.269 -0.127 -0.020 -0.535
 
#  age(Gyr)= 0.020
   0.0200 0.1596307  3.4927 -1.8410  4.4028 11.808  1.179  1.623  1.199  2.799  0.935  0.252  5.185
   0.0200 0.1696968  3.4953 -1.8043  4.4030 11.655  1.180  1.615  1.184  2.754  0.934  0.248  5.119
   0.0200 0.1799471  3.4980 -1.7685  4.4035 11.507  1.183  1.609  1.170  2.713  0.932  0.245  5.058
   0.0200 0.1911089  3.5006 -1.7324  4.4042 11.365  1.186  1.603  1.159  2.679  0.931  0.242  5.007
   0.0200 0.2022974  3.5035 -1.6976  4.4055 11.229  1.189  1.596  1.146  2.636  0.930  0.239  4.944
   0.0200 0.2137962  3.5062 -1.6620  4.4047 11.098  1.190  1.589  1.133  2.594  0.930  0.235  4.883
   0.0200 0.2265051  3.5091 -1.6283  4.4080 10.972  1.193  1.583  1.123  2.558  0.929  0.232  4.831
   0.0200 0.2396102  3.5121 -1.5943  4.4101 10.846  1.197  1.580  1.115  2.534  0.928  0.230  4.794
   0.0200 0.2535055  3.5151 -1.5610  4.4133 10.721  1.203  1.575  1.106  2.504  0.926  0.227  4.749
   0.0200 0.2671587  3.5181 -1.5284  4.4157 10.592  1.210  1.569  1.095  2.465  0.925  0.224  4.692
   0.0200 0.2810629  3.5211 -1.4950  4.4163 10.463  1.218  1.564  1.085  2.429  0.924  0.221  4.639
   0.0200 0.2965399  3.5242 -1.4626  4.4197 10.334  1.229  1.558  1.075  2.394  0.923  0.218  4.586
   0.0200 0.3115593  3.5274 -1.4302  4.4212 10.205  1.239  1.552  1.065  2.357  0.921  0.215  4.530
   0.0200 0.3279503  3.5305 -1.3985  4.4244 10.075  1.249  1.546  1.054  2.319  0.919  0.211  4.472
   0.0200 0.3442581  3.5337 -1.3669  4.4267  9.945  1.260  1.540  1.043  2.280  0.917  0.208  4.413
   0.0200 0.3616144  3.5369 -1.3358  4.4298  9.814  1.271  1.533  1.032  2.240  0.915  0.204  4.353
   0.0200 0.3792679  3.5402 -1.3048  4.4325  9.683  1.283  1.526  1.021  2.199  0.912  0.200  4.291
   0.0200 0.3976682  3.5435 -1.2739  4.4353  9.551  1.294  1.519  1.010  2.158  0.909  0.197  4.228
   0.0200 0.4164295  3.5467 -1.2432  4.4376  9.420  1.306  1.511  0.999  2.118  0.906  0.193  4.166
   0.0200 0.4357705  3.5500 -1.2128  4.4402  9.294  1.317  1.503  0.988  2.079  0.903  0.190  4.107
   0.0200 0.4555773  3.5533 -1.1824  4.4423  9.171  1.327  1.496  0.978  2.043  0.900  0.186  4.052
   0.0200 0.4750924  3.5567 -1.1528  4.4444  9.054  1.336  1.490  0.969  2.011  0.898  0.183  4.002
   0.0200 0.4949057  3.5601 -1.1234  4.4463  8.937  1.346  1.484  0.960  1.979  0.896  0.180  3.952
   0.0200 0.5141351  3.5635 -1.0948  4.4480  8.819  1.356  1.477  0.949  1.943  0.892  0.177  3.896
   0.0200 0.5332690  3.5670 -1.0663  4.4493  8.698  1.366  1.469  0.937  1.905  0.888  0.173  3.837
   0.0200 0.5520237  3.5705 -1.0384  4.4505  8.573  1.377  1.460  0.923  1.864  0.884  0.170  3.773
   0.0200 0.5700789  3.5741 -1.0111  4.4514  8.449  1.387  1.451  0.908  1.822  0.878  0.166  3.707
   0.0200 0.5878383  3.5777 -0.9841  4.4521  8.325  1.396  1.441  0.893  1.780  0.872  0.163  3.640
   0.0200 0.6051749  3.5813 -0.9576  4.4527  8.203  1.404  1.430  0.877  1.737  0.866  0.158  3.573
   0.0200 0.6215851  3.5850 -0.9315  4.4528  8.089  1.408  1.419  0.862  1.697  0.858  0.155  3.509
   0.0200 0.6374417  3.5886 -0.9058  4.4528  7.987  1.411  1.408  0.847  1.661  0.851  0.151  3.450
   0.0200 0.6524605  3.5923 -0.8806  4.4525  7.901  1.411  1.398  0.834  1.628  0.845  0.149  3.397
   0.0200 0.6667968  3.5961 -0.8556  4.4519  7.825  1.410  1.387  0.821  1.598  0.838  0.147  3.348
   0.0200 0.6804712  3.5999 -0.8314  4.4516  7.754  1.406  1.377  0.809  1.569  0.832  0.144  3.300
   0.0200 0.6933501  3.6036 -0.8074  4.4510  7.687  1.402  1.367  0.798  1.542  0.826  0.141  3.256
   0.0200 0.7056128  3.6075 -0.7839  4.4504  7.618  1.397  1.357  0.788  1.517  0.819  0.139  3.215
   0.0200 0.7171426  3.6113 -0.7609  4.4499  7.547  1.391  1.347  0.778  1.495  0.813  0.137  3.176
   0.0200 0.7299756  3.6151 -0.7359  4.4474  7.467  1.385  1.338  0.770  1.474  0.808  0.135  3.142
   0.0200 0.7393023  3.6190 -0.7151  4.4480  7.392  1.378  1.329  0.761  1.454  0.802  0.133  3.108
   0.0200 0.7446180  3.6232 -0.6994  4.4522  7.323  1.369  1.319  0.752  1.434  0.796  0.132  3.072
   0.0200 0.7485137  3.6275 -0.6860  4.4582  7.259  1.359  1.309  0.743  1.413  0.790  0.130  3.035
   0.0200 0.7521683  3.6318 -0.6729  4.4644  7.195  1.348  1.297  0.732  1.390  0.783  0.128  2.994
   0.0200 0.7564450  3.6361 -0.6585  4.4695  7.124  1.334  1.284  0.721  1.365  0.775  0.126  2.951
   0.0200 0.7625424  3.6402 -0.6414  4.4725  7.047  1.316  1.269  0.710  1.338  0.766  0.123  2.904
   0.0200 0.7736851  3.6440 -0.6175  4.4701  6.956  1.299  1.255  0.698  1.312  0.757  0.121  2.859
   0.0200 0.7853512  3.6478 -0.5928  4.4668  6.864  1.280  1.240  0.686  1.286  0.748  0.119  2.812
   0.0200 0.7952519  3.6516 -0.5701  4.4651  6.777  1.258  1.223  0.673  1.259  0.738  0.116  2.763
   0.0200 0.8053571  3.6554 -0.5465  4.4623  6.689  1.234  1.206  0.661  1.233  0.728  0.114  2.714
   0.0200 0.8149161  3.6593 -0.5235  4.4597  6.602  1.209  1.189  0.648  1.207  0.717  0.112  2.666
   0.0200 0.8247856  3.6631 -0.4999  4.4566  6.515  1.181  1.172  0.636  1.182  0.707  0.110  2.618
   0.0200 0.8336195  3.6670 -0.4772  4.4542  6.431  1.152  1.154  0.624  1.156  0.696  0.108  2.570
   0.0200 0.8424897  3.6708 -0.4543  4.4512  6.347  1.120  1.136  0.612  1.131  0.684  0.105  2.521
   0.0200 0.8511484  3.6747 -0.4315  4.4483  6.264  1.086  1.116  0.600  1.107  0.671  0.103  2.472
   0.0200 0.8595474  3.6786 -0.4088  4.4454  6.182  1.049  1.097  0.587  1.082  0.658  0.101  2.423
   0.0200 0.8679491  3.6824 -0.3860  4.4422  6.101  1.010  1.077  0.575  1.057  0.645  0.099  2.373
   0.0200 0.8762363  3.6863 -0.3631  4.4389  6.021  0.971  1.058  0.563  1.034  0.632  0.097  2.326
   0.0200 0.8844099  3.6902 -0.3401  4.4355  5.942  0.932  1.038  0.551  1.012  0.620  0.095  2.280
   0.0200 0.8924164  3.6940 -0.3173  4.4319  5.863  0.892  1.019  0.540  0.991  0.607  0.093  2.234
   0.0200 0.9003615  3.6979 -0.2943  4.4283  5.785  0.852  1.000  0.529  0.971  0.594  0.091  2.189
   0.0200 0.9082470  3.7017 -0.2712  4.4243  5.708  0.811  0.980  0.519  0.951  0.582  0.089  2.145
   0.0200 0.9159643  3.7056 -0.2480  4.4202  5.632  0.771  0.962  0.507  0.931  0.569  0.087  2.101
   0.0200 0.9236285  3.7094 -0.2245  4.4156  5.556  0.732  0.943  0.497  0.912  0.556  0.086  2.058
   0.0200 0.9312827  3.7132 -0.2009  4.4109  5.480  0.694  0.924  0.487  0.894  0.544  0.084  2.016
   0.0200 0.9388163  3.7170 -0.1773  4.4060  5.404  0.657  0.905  0.477  0.876  0.532  0.082  1.975
   0.0200 0.9461800  3.7208 -0.1535  4.4009  5.330  0.621  0.886  0.467  0.859  0.521  0.080  1.935
   0.0200 0.9535830  3.7246 -0.1294  4.3952  5.254  0.586  0.868  0.457  0.842  0.509  0.078  1.895
   0.0200 0.9609895  3.7284 -0.1050  4.3893  5.180  0.553  0.850  0.447  0.826  0.498  0.076  1.857
   0.0200 0.9682791  3.7321 -0.0804  4.3830  5.105  0.521  0.832  0.438  0.810  0.487  0.075  1.819
   0.0200 0.9754465  3.7359 -0.0556  4.3764  5.031  0.489  0.815  0.429  0.794  0.476  0.074  1.781
   0.0200 0.9825356  3.7396 -0.0306  4.3694  4.957  0.460  0.797  0.421  0.779  0.466  0.072  1.744
   0.0200 0.9895999  3.7433 -0.0052  4.3619  4.882  0.432  0.780  0.412  0.765  0.455  0.070  1.709
   0.0200 0.9967298  3.7470  0.0205  4.3541  4.808  0.406  0.762  0.403  0.750  0.445  0.069  1.673
   0.0200 1.0036613  3.7507  0.0463  4.3460  4.733  0.381  0.745  0.395  0.736  0.434  0.067  1.639
   0.0200 1.0106423  3.7543  0.0725  4.3374  4.658  0.358  0.729  0.386  0.722  0.424  0.066  1.605
   0.0200 1.0176253  3.7579  0.0989  4.3285  4.583  0.336  0.713  0.378  0.709  0.414  0.064  1.571
   0.0200 1.0244735  3.7616  0.1252  4.3196  4.509  0.315  0.697  0.370  0.695  0.404  0.063  1.538
